"id","betweennessG","indegreeG","outdegreeG","totaldegreeG","inclosenessG","outclosenessG","totalclosenessG","com_mod"
"22421990",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"FabisCraft",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Lilianajugo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"RobinCortes",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,17
"montielfer",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Luizvelez",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"jivansanz",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"dnurbina",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"danniel_aguirre",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,23
"THEISRA",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"DaniPonceN",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"eubm",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"chuy0_o",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"GabboNY",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"fcoocampo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"lizysilver",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,1
"evenenos",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"incadesc",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"adriangarciaMx",0,0,8,8,6.77409632874178e-10,6.77585985603978e-10,6.77585985603978e-10,26
"bigbangPERU",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"samiajose",0,0,5,5,6.77409632874178e-10,6.77533069869134e-10,6.77533069869134e-10,12
"aespejel33",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,22
"JulLorenzana",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,22
"maruhs",0,0,5,5,6.77409632874178e-10,6.77568344270936e-10,6.77568344270936e-10,23
"Piwi_Galan",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"ElCharles_White",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"sam3_three",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"snabraham",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"PacoGomezIbarra",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Fernando_Elv",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,22
"Conyromahn",0,0,4,4,6.77409632874178e-10,6.77480163316458e-10,6.77480163316458e-10,14
"torresayora",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Andrea_Tzab",0,0,2,2,6.77409632874178e-10,6.77462528870066e-10,6.77462528870066e-10,14
"gurrutiar",0,0,7,7,6.77409632874178e-10,6.77568346107332e-10,6.77568346107332e-10,14
"mamay25",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Santiagohoyuela",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"mabsoriano",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"juan910313",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"gabtzo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Vero_Sampedro",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"jalquero",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Sarechi",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"isdegante",0,0,4,4,6.77409632874178e-10,6.77480163316458e-10,6.77480163316458e-10,16
"_aleeks",0,0,3,3,6.77409632874178e-10,6.77462529329021e-10,6.77462529329021e-10,17
"GenoAlanis",0,0,2,2,6.77409632874178e-10,6.77497795926908e-10,6.77497795926908e-10,1
"PrinceLelouchXI",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"zanhoria",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"AlinaSalazarG",0,0,5,5,6.77409632874178e-10,6.77497798221924e-10,6.77497798221924e-10,27
"cesrodriguez8",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"DianaGasconC",0,0,4,4,6.77409632874178e-10,6.77497797762921e-10,6.77497797762921e-10,14
"herveyarteaga",0,0,3,3,6.77409632874178e-10,6.77480162857478e-10,6.77480162857478e-10,14
"licbarragan",0,0,4,4,6.77409632874178e-10,6.77480163316458e-10,6.77480163316458e-10,7
"guillermolucio",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"karlaquintanar",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"RANGELO1",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,14
"UlisesMexico",0,0,3,3,6.77409632874178e-10,6.77515431750357e-10,6.77515431750357e-10,1
"CATWLACDIR",0,0,4,4,6.77409632874178e-10,6.77497797762921e-10,6.77497797762921e-10,27
"markozsd",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Estevanz01",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Patushina",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"mich_beat",0,0,9,9,6.77409632874178e-10,6.77585986063101e-10,6.77585986063101e-10,26
"rblaco123",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Gokaloaiza",0,0,3,3,6.77409632874178e-10,6.77515431750357e-10,6.77515431750357e-10,23
"LEGISLATIVO_TV",0,0,3,3,6.77409632874178e-10,6.77480162857478e-10,6.77480162857478e-10,12
"ederguerrero",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Pato_Gonzalez19",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"tyreese_flowers",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"HumbertoZamoraR",0,0,20,20,6.77409632874178e-10,6.77850686011737e-10,6.77850686011737e-10,21
"blasdragon",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"varpablo",0,0,2,2,6.77409632874178e-10,6.77462528870066e-10,6.77462528870066e-10,12
"Rebolloma",0,0,5,5,6.77409632874178e-10,6.77515433586466e-10,6.77515433586466e-10,11
"m0nserRatt",0,0,2,2,6.77409632874178e-10,6.77462528870066e-10,6.77462528870066e-10,12
"sotohana",0,0,18,18,6.77409632874178e-10,6.77780080241896e-10,6.77780080241896e-10,26
"Luizomz97",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"overaqui",0,0,3,3,6.77409632874178e-10,6.77462529329021e-10,6.77462529329021e-10,4
"moisesrosas",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Dr_Nietznitch",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"ferzavalam",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Vaned0808",0,0,3,3,6.77409632874178e-10,6.77462529329021e-10,6.77462529329021e-10,26
"dogazt",0,0,4,4,6.77409632874178e-10,6.77480163316458e-10,6.77480163316458e-10,17
"javogil",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"holapun",0,0,2,2,6.77409632874178e-10,6.77462528870066e-10,6.77462528870066e-10,26
"Sabasacustico",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"danyexcercise",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"j_p_r_73",0,0,3,3,6.77409632874178e-10,6.77462529329021e-10,6.77462529329021e-10,15
"adrymuza",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"jorgeperezMX",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"alejandro_roble",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"jeancarlos_m28",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"trendochocinco",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"alanfive",0,0,2,2,6.77409632874178e-10,6.77497796844914e-10,6.77497796844914e-10,23
"oseguera22",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Lennin001",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,14
"betycue",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"DELIZ_VAZQUEZ",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"lizzver",0,0,5,5,6.77409632874178e-10,6.77550706151849e-10,6.77550706151849e-10,7
"LilianBocanegra",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"saymegabagaba",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Pablo_Coyote",0,0,4,4,6.77409632874178e-10,6.77515433127439e-10,6.77515433127439e-10,7
"eliudesc",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"valmanza",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"perlipatt",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,9
"alejandraloredo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Lore_Rux",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"rafa_amaro",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,9
"KuraritaLopelin",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Paty_Canovas",0,0,2,2,6.77409632874178e-10,6.77497796844914e-10,6.77497796844914e-10,23
"HailKaysar",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"huerko100",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"simonvargasa",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,9
"ApacheCarlos",0,0,6,6,6.77409632874178e-10,6.77550707529074e-10,6.77550707529074e-10,2
"EmanuelCortes",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"marck_gabriel",0,0,3,3,6.77409632874178e-10,6.77515431750357e-10,6.77515431750357e-10,10
"DianaPradoS",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Manzanit0",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"ImagendeMexico",0,0,3,3,6.77409632874178e-10,6.77462529329021e-10,6.77462529329021e-10,27
"LuisJocker",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"ksaabsaab",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"wolfrussell",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"fvalwil",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"FunkyMonkkey",0,0,3,3,6.77409632874178e-10,6.77462529329021e-10,6.77462529329021e-10,15
"myrnabl",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"TINKK35",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Valeria_1402",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"anatrejom",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Jay__Dy",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,9
"CelisPorras",0,0,4,4,6.77409632874178e-10,6.77515433127439e-10,6.77515433127439e-10,1
"amej19000",0,0,3,3,6.77409632874178e-10,6.77462529329021e-10,6.77462529329021e-10,17
"mmontyvir",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,22
"adriabernal",0,0,5,5,6.77409632874178e-10,6.77533069869134e-10,6.77533069869134e-10,7
"OLozan0",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"zirat_",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Noticun",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"MarisolAbarca",0,0,6,6,6.77409632874178e-10,6.77603623723352e-10,6.77603623723352e-10,26
"totomx",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"damadewinter",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"juanermty",0,0,3,3,6.77409632874178e-10,6.77462529329021e-10,6.77462529329021e-10,1
"RosieblueGR",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,15
"ialvareza",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"smialejandro1",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,13
"MauricioToluca",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,11
"beto7103",0,0,7,7,6.77409632874178e-10,6.77550707988149e-10,6.77550707988149e-10,4
"vladwolffus",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"ybcr81",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Jou_Hdez",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Jonatan_Nyx",0,0,4,4,6.77409632874178e-10,6.77533068491981e-10,6.77533068491981e-10,1
"socguillermo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"JoseValdezReyno",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"amarockpeace",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,9
"blproducciones",0,0,4,4,6.77409632874178e-10,6.77550706610924e-10,6.77550706610924e-10,26
"_CPayro",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"China1936",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"hector_arriola",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,9
"Lycan_12",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"bad_mexican",0,0,2,2,6.77409632874178e-10,6.77462528870066e-10,6.77462528870066e-10,12
"NayeGb_",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,9
"myrajmlic",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"brunohutcherson",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"echuck78",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"ximecortazar",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Lucho_Cast",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"ElsytaaDiaz",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"sucreari",0,0,3,3,6.77409632874178e-10,6.77480162857478e-10,6.77480162857478e-10,14
"chuchouresti",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"mario_mc18",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,4
"skualoR",0,0,7,7,6.77409632874178e-10,6.77568346107332e-10,6.77568346107332e-10,10
"Juliettepepper",0,0,2,2,6.77409632874178e-10,6.77462528870066e-10,6.77462528870066e-10,3
"beto_kf",0,0,3,3,6.77409632874178e-10,6.77480162857478e-10,6.77480162857478e-10,3
"believebooks",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"efortiza",0,0,2,2,6.77409632874178e-10,6.77462528870066e-10,6.77462528870066e-10,3
"LCELIS7",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"rcrolando",0,0,7,7,6.77409632874178e-10,6.77550707988149e-10,6.77550707988149e-10,3
"Alias_Car",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"silviag0869",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"MauricioXuarz",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"xenofanes100",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"gilosh05",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"DrYekyll",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"playadel_karma",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,22
"LEO_LOPEZROJO",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"RicarditoRios",0,0,3,3,6.77409632874178e-10,6.77480162857478e-10,6.77480162857478e-10,18
"waca67",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Keremperez",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Abril_More",0,0,2,2,6.77409632874178e-10,6.77462528870066e-10,6.77462528870066e-10,12
"kpaman96",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"superowl26",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"briandaer",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"rogeliorogel",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,9
"NanielitaE",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,13
"twinky0013",0,0,3,3,6.77409632874178e-10,6.77497797303918e-10,6.77497797303918e-10,11
"Isra_ortega",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"mimi_carrillo",0,0,3,3,6.77409632874178e-10,6.77515432668412e-10,6.77515432668412e-10,23
"auri33",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"amaya70",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"eclectica8",0,0,4,4,6.77409632874178e-10,6.77497797762921e-10,6.77497797762921e-10,4
"TheCosmicJoker",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"aresvaz",0,0,3,3,6.77409632874178e-10,6.77480162857478e-10,6.77480162857478e-10,9
"elseco68",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"atzin33",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,26
"jcpeme",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"ecastro_",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"MaliniWTF",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"lausay",0,0,3,3,6.77409632874178e-10,6.77462529329021e-10,6.77462529329021e-10,15
"rricano",0,0,2,2,6.77409632874178e-10,6.77480162398499e-10,6.77480162398499e-10,9
"jovendepelocano",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"JohnnieAlbert",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"lmsierra007",0,0,6,6,6.77409632874178e-10,6.77533070328185e-10,6.77533070328185e-10,10
"carmence33",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"LunadBecker",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"admorenoc",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"KARENZINT",0,0,2,2,6.77409632874178e-10,6.77462528870066e-10,6.77462528870066e-10,3
"Jorge_vaz33",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"joserafaelhq",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Josefina_Buxade",0,0,3,3,6.77409632874178e-10,6.77462529329021e-10,6.77462529329021e-10,14
"marylu22430052",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"marthitafritz",0,0,3,3,6.77409632874178e-10,6.77497796844914e-10,6.77497796844914e-10,2
"amarezzo",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,13
"Blanca_Guerrero",0,0,5,5,6.77409632874178e-10,6.77568345189134e-10,6.77568345189134e-10,23
"will6907",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"iDexterSn",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"spiderf1",0,0,2,2,6.77409632874178e-10,6.77462528870066e-10,6.77462528870066e-10,3
"ATA1408",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"DanVilch",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"betss92",0,0,2,2,6.77409632874178e-10,6.77462528870066e-10,6.77462528870066e-10,26
"dantorress",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"DRAGON1332",0,0,4,4,6.77409632874178e-10,6.77497797762921e-10,6.77497797762921e-10,26
"Javier_Basurto",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Socrates79",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,9
"FrancoVelazquez",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"cesarvfelipe",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"JuanRascon",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"pacosantamaria",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"beuxdoxy",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"lersal26",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"antonioealr",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Arq_JCJ",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Jesse_Gallardo",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Letiziadearciga",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"ufasperufas",0,0,2,2,6.77409632874178e-10,6.77444896259544e-10,6.77444896259544e-10,9
"Marenotas",0,0,4,4,6.77409632874178e-10,6.77480163316458e-10,6.77480163316458e-10,26
"elmundodepr",0,0,6,6,6.77409632874178e-10,6.77585983767487e-10,6.77585983767487e-10,7
"dorisol_gc",0,0,5,5,6.77409632874178e-10,6.77515433586466e-10,6.77515433586466e-10,2
"Yamnalys_19",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"GuillermoLD",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"yosoy_pandita",0,0,4,4,6.77409632874178e-10,6.77568343811837e-10,6.77568343811837e-10,3
"No_tengo_tweets",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"zorrilloverde2",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"ComisionadoPRD",0,0,1,1,6.77409632874178e-10,6.77427264107953e-10,6.77427264107953e-10,9
"Esmirnac",0,0,2,2,6.77409632874178e-10,6.77462528870066e-10,6.77462528870066e-10,12
